id,title,description,availability,condition,price,image_link,brand,additional_image_link,product_type,custom_label_0,custom_label_1,custom_label_2
hainaauto-225442442,Great Wall 2023 Wingle 5 2.0T 4WD Elite Double Cabin (Manual Transmission),"2023 · Great · Wall 2023 Wingle · 6,667 km · White · Manual · Located in Shaanxi. Stock HA-225442442. Sourced from China with full export support from HainaAuto.",in stock,used,7502.94 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_97d574d7620b5893.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_bfe766fe50a54d98.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_02faa6cfd531970e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_bb3ae6ecb7065bc2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_b624ed2be0e5fe05.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_cbfd8307a2d812d2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_588a657f35b6cf72.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_641f5f0c2bd9fe74.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_1c82359de5406da2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/225442442/col_78c5b4b00008fdbc.webp",Pickup Trucks > Great > Wall 2023 Wingle,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-018842557,"Foton 2024 Mars 7 Pro 2.0T Gasoline 4WD Standard Wheelbase ""Yuexiang"" Edition Automatic Transmission","2024 · Foton · 2024 Mars 7 · 7,500 km · White · automatic · Located in Hunan. Stock HA-018842557. Sourced from China with full export support from HainaAuto.",in stock,used,10155.06 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/018842557/col_6f3e89e5d7462bcf.webp,Foton,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/018842557/col_9197eba62024c4b1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/018842557/col_77d8dbb1c20740a0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/018842557/col_8cac782e59806df1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/018842557/col_3387e65a7e6070f5.webp",Pickup Trucks > Foton > 2024 Mars 7,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-382642577,Great Wall 2023 Cannon 2.0T Commercial Diesel 2WD Elite Long Box Automatic Transmission,"2023 · Great · Wall 2023 Cannon · 20,833 km · black · automatic · Located in Shanghai. Stock HA-382642577. Sourced from China with full export support from HainaAuto.",in stock,used,7402.86 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_8001b42e651769a0.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_4b72df78b2d37b11.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_113871e4290748ab.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_348c5f8629a5d0d4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_38fcb97103e5e790.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_5b118aa164d2a27d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_afb0cd2081b9b2e4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_56552bee5180e183.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/382642577/col_268178303deed7e0.webp",Pickup Trucks > Great > Wall 2023 Cannon,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-190042913,Great Wall 2024 Pao 2.4T Passenger Edition Diesel 4WD Premium Automatic,"2024 · Great · Wall 2024 Pao · 14,167 km · black · automatic · Located in Henan. Stock HA-190042913. Sourced from China with full export support from HainaAuto.",in stock,used,10245.13 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_8aef57a9c41191b8.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_4b7a6dc7a3bef1d1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_02d014d6f8b0633f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_bc5be0d67698d8f8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_e152662b15d44d20.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_60f1d0e7459d3ed9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_10f198381ee4c148.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_f60de532d7eede23.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_f654d3724f4a90d3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/190042913/col_78c5b4b00008fdbc.webp",Pickup Trucks > Great > Wall 2024 Pao,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-009943080,Great Wall 2024 Pao 2.4T Commercial Edition Diesel 4WD Elite Automatic,"2024 · Great · Wall 2024 Pao · 12,500 km · black · automatic · Located in Shandong. Stock HA-009943080. Sourced from China with full export support from HainaAuto.",in stock,used,8894.05 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_3e89407610938b98.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_63e02b1bd738ef6b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_a06e1e17210cb6ab.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_96473ee050a4c49e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_908425a687a7c52a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_6d1d847b244cf55f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_6e8bc7a2deec61a5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_3046ea4a6afd7d5d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_161c17c776e008c8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_3eac905b2570c667.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/009943080/col_f2872ccb59a913c1.webp",Pickup Trucks > Great > Wall 2024 Pao,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-913643216,"Geely Radar King Kong 2025 Model, 330 km, AWD, Long Bed, ""Mighty King Kong""","2025 · Geely · Radar King Kong · 8,333 km · White · automatic · Located in Jiangxi. Stock HA-913643216. Sourced from China with full export support from HainaAuto.",in stock,used,10905.66 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_757601e6712ef916.webp,Geely,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_43d85373cc91b28a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_9a324efd338756a9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_6f198de9d0ce9d82.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_327675adeebeb3c7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_203a158f3c4c0bf4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_146a8992a511d7fd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_f6a4ee7301a39166.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_bae3ac307dc0eec4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_b53fb61028923053.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/913643216/col_77c41f0b09c93b29.webp",Pickup Trucks > Geely > Radar King Kong,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-831643967,"Qiyuan 2025 Hunter K50 AWD All-Terrain Edition, Automatic Transmission","2025 · Qiyuan · 2025 Hunter K50 · 4,167 km · green · automatic · Located in Liaoning. Stock HA-831643967. Sourced from China with full export support from HainaAuto.",in stock,used,15309.18 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_289a509e3e39f554.webp,Qiyuan,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_e9827973006a958d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_1fd28c40d2798fd9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_2931acb183b76959.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_862d708c08fe2efb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_40ad00d8123b103b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_ee42e82b4b41cbd2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_4f7d897d219e195d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_99695c6e0e8aba37.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_1243469f5b180862.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/831643967/col_3acbb9b24e54e468.webp",Pickup Trucks > Qiyuan > 2025 Hunter K50,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-785546101,"Dao 2023 Model Year ""Daring Explorer"" 2.3T Diesel Automatic 4WD ""Extreme"" Edition","2023 · Dao · 2023 Model Year · 7,083 km · red · 8-speed automatic transmission · Located in Zhejiang. Stock HA-785546101. Sourced from China with full export support from HainaAuto.",in stock,used,12306.78 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_0710c62ea989992a.webp,Dao,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_977f1fab57a99e46.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_3a54484f2d99345b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_d4cbc52c38227684.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_b09aa029db41b5fb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_4ed8c16cecef6a82.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_3dfd9960412f0a77.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_85d82bd9e880e078.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_4d843d1b7c16382a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/785546101/col_e6e88e298188541a.webp",Pickup Trucks > Dao > 2023 Model Year,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-905046634,Great Wall 2023 Mountain & Sea Cannon 2.4T Ultimate Edition Automatic,2023 · Great · Wall 2023 Mountain · 0 km · grey · automatic · Located in Hubei. Stock HA-905046634. Sourced from China with full export support from HainaAuto.,in stock,new,12657.06 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_0cf54a13ce678a40.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_632b95059860d928.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_09a5c745f96e2267.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_048cb4463870bfbd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_a76f7e12967cf9cc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_acb0c52b94968cfa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_2729ec2425828304.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_d437953a34b5e2e4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_6d455b1304d34393.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_fe84836945c8706b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/905046634/col_60c6758d6311c45f.webp",Pickup Trucks > Great > Wall 2023 Mountain,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-434446655,2023 Ford Ranger 2.3T Off-Road 4WD Automatic,"2023 · Ford · Ranger 2.3T Off-Road · 14,583 km · yellow · automatic · Located in Shandong. Stock HA-434446655. Sourced from China with full export support from HainaAuto.",in stock,used,12356.82 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_4a5ec4c50eb8675c.webp,Ford,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_807ec15698696530.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_d99a5601854622fd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_79f38306ef8db9b9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_525e0a9ce2504e60.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_67ceb8fcb6d29ed4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_e713440016acc2d2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_1a4732b1c9c42881.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_cfda20dc3b606dae.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_1b5659a57b00ff2f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/434446655/col_1261886c5d91d19b.webp",Pickup Trucks > Ford > Ranger 2.3T Off-Road,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-391246729,"2023 Ranger ""Trace"" 4WD Automatic Gasoline Model","2023 · Ranger · ""Trace"" 4WD Automatic · 16,250 km · White · automatic · Located in Shandong. Stock HA-391246729. Sourced from China with full export support from HainaAuto.",in stock,used,11856.42 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_67bfe885a09bbb95.webp,Ranger,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_90bcbc324aacc81c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_2029ee1b8e1c4008.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_bf93e7e60edab4e1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_7f1ea7f053347ce5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_5689d1393fe044a6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_841384bc462e3c1b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_7d3c8973ff7a87bb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_7c40bcd6feb32c0f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_28cc26d922601c7b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/391246729/col_c8d6716234c7fa9f.webp","Pickup Trucks > Ranger > ""Trace"" 4WD Automatic",Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-221646831,Ford 2023 Ranger 2.3T 1st Edition Automatic,"2023 · Ford · 2023 Ranger 2.3T · 12,917 km · black · automatic · Located in Shandong. Stock HA-221646831. Sourced from China with full export support from HainaAuto.",in stock,used,13357.62 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_f582f5ffc7a80931.webp,Ford,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_3ab0969b7097b721.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_2ba725056c6680c2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_f591107e9699caa5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_3c87929b5115d6cf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_62a835daf09f3bd3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_22f4298d4659c05e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_7b87651d7b636310.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_48df67d73bc19719.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_1b5659a57b00ff2f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221646831/col_1261886c5d91d19b.webp",Pickup Trucks > Ford > 2023 Ranger 2.3T,Pickup Trucks,priority_03_pickups,price_10000_plus
hainaauto-296246887,2024 Horizon 460km AWD Air Edition,"2024 · Horizon · 460km AWD Air · 23,333 km · White · automatic · Located in Sichuan. Stock HA-296246887. Sourced from China with full export support from HainaAuto.",in stock,used,8693.89 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/296246887/col_6ca418af3b09bd51.webp,Horizon,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/296246887/col_de77ccbd834d53f5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/296246887/col_e5b09d7247e40da9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/296246887/col_4b4b4954bac79a36.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/296246887/col_8f6e65fd08fe83eb.webp",Pickup Trucks > Horizon > 460km AWD Air,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-930046891,"Radar 2023 RD6 (Horizon) 410 km Startup Edition, Automatic Transmission","2023 · Radar · 2023 RD6 (Horizon) · 41,667 km · grey · automatic · Located in Guangdong. Stock HA-930046891. Sourced from China with full export support from HainaAuto.",in stock,used,7693.09 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_4d3a5b2d252d7eb2.webp,Radar,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_a1d709b713333ba6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_9365948e47e6212d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_a7560fd8472802dc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_171e3f7e8744cc5f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_fcf45ea2f3ab7454.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/930046891/col_208c160276279e25.webp",Pickup Trucks > Radar > 2023 RD6 (Horizon),Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-331847235,Great Wall 2023 Cannon 2.0T Commercial Version Diesel 4WD Elite Long Box Automatic Transmission,"2023 · Great · Wall 2023 Cannon · 18,333 km · White · automatic · Located in Henan. Stock HA-331847235. Sourced from China with full export support from HainaAuto.",in stock,used,8803.98 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_af863212471f4a6b.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_cdd516384ba23a9e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_4927496dc30b3f8f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_ccb515d8f6d6c1d6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_d9ef70ede54bf8db.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_508e897acdfd0ea6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_91b0662a56da72bc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_b1d55cf3c8b188be.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_a98dddb56de60ffd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_367b5ea7cf333b69.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/331847235/col_6d078778abd1c3b9.webp",Pickup Trucks > Great > Wall 2023 Cannon,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-693447685,Great Wall 2023 Pao 2.0T Commercial Edition Gasoline 4WD Navigation Model Long Bed Automatic Transmission,"2023 · Great · Wall 2023 Pao · 1,208 km · Multicolor · automatic · Located in Jiangsu. Stock HA-693447685. Sourced from China with full export support from HainaAuto.",in stock,used,8578.80 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_7d798edde68df9ba.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_2603b6e78d75912f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_895e71cd8f6c5dbf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_70869ea8105a37bd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_ced6458b17a9bb9f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_141bfbcb824e3820.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_8b72bec2bb91d851.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_16af8517b234a335.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_77d3e5b0c5036384.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/693447685/col_78c5b4b00008fdbc.webp",Pickup Trucks > Great > Wall 2023 Pao,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-221647907,Great Wall 2026 Pao 2.0T Commercial Pao Gasoline 4WD Elite Long Bed Automatic Transmission,2026 · Great · Wall 2026 Pao · 833 km · blue · automatic · Located in Hubei. Stock HA-221647907. Sourced from China with full export support from HainaAuto.,in stock,used,9344.41 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_06b6dd32ce8ba558.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_04641e4d0f125ecd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_63793f391d1d845d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_f1df878aec7412fb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_80933aa64648fd37.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_2be75b33a8b40355.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/221647907/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2026 Pao,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-365547995,Great Wall 2023 Wingle 5 2.0T 4WD Entry-level Double Car with Manual Transmission,2023 · Great · Wall 2023 Wingle · 333 km · yellow · Manual · Located in Shanxi. Stock HA-365547995. Sourced from China with full export support from HainaAuto.,in stock,used,7392.85 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_d3e07bf3ccb73c6e.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_4e3592dfc4c4dd51.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_030b31404e68d305.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_768dadeac66ad556.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_e2aae4d15c3c1c04.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_be416056ebe8787b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_6ecb8db1ae0960a9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_36383615c6999bf1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365547995/col_268178303deed7e0.webp",Pickup Trucks > Great > Wall 2023 Wingle,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-422448005,Great Wall 2023 Cannon 2.0T Commercial Version Diesel 4WD Elite Long Box Automatic Transmission,"2023 · Great · Wall 2023 Cannon · 7,917 km · black · automatic · Located in Chongqing. Stock HA-422448005. Sourced from China with full export support from HainaAuto.",in stock,used,8854.02 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_2f3fc764508673ff.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_8e8a8db8bde9bba3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_25cf3aaf691bde98.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_8173907b45247eca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_af797ed0c6afd98d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/422448005/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2023 Cannon,Pickup Trucks,priority_03_pickups,price_under_10000
hainaauto-116248093,Great Wall 2024 Cannon 2.4T Passenger Version Diesel 4WD Comfort Automatic Transmission,"2024 · Great · Wall 2024 Cannon · 16,667 km · black · automatic · Located in Hebei. Stock HA-116248093. Sourced from China with full export support from HainaAuto.",in stock,used,8904.06 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_8cca0842124d8e4e.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_b85642a3d41da356.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_41df5076ba8cb92b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_172d99ac799053a6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_e2a1ee38440d39ee.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2024 Cannon,Pickup Trucks,priority_03_pickups,price_under_10000
